_time,occupancy,temperature
2025-04-20 14:40:00+00:00,0,20.226666666666667
2025-04-20 16:40:00+00:00,0,19.413333333333338
2025-04-20 17:40:00+00:00,0,19.290000000000003
2025-04-20 17:40:00+00:00,0,20.185000000000002
2025-04-20 18:40:00+00:00,0,19.185000000000002
2025-04-20 21:40:00+00:00,0,19.89
2025-04-21 00:10:00+00:00,0,22.39
2025-04-21 00:40:00+00:00,0,18.89
2025-04-21 02:40:00+00:00,0,19.77
2025-04-21 05:10:00+00:00,0,22.33
2025-04-21 05:40:00+00:00,0,19.619999999999997
2025-04-21 08:40:00+00:00,0,19.766666666666666
2025-04-21 10:40:00+00:00,0,20.05666666666667
2025-04-21 12:40:00+00:00,0,20.330000000000002
2025-04-21 13:40:00+00:00,0,20.435000000000002
2025-04-21 18:10:00+00:00,0,22.203333333333333
2025-04-21 21:10:00+00:00,0,22.22666666666667
2025-04-21 21:40:00+00:00,0,20.099999999999998
2025-04-21 22:40:00+00:00,0,20.02
2025-04-22 00:45:00+00:00,0,18.953333333333333
2025-04-22 03:40:00+00:00,0,19.78
2025-04-22 04:40:00+00:00,0,19.715
2025-04-22 05:10:00+00:00,1,22.18
2025-04-22 05:10:00+00:00,1,18.81
2025-04-22 05:10:00+00:00,1,19.68
2025-04-22 05:50:00+00:00,1,20.25
2025-04-22 06:10:00+00:00,1,22.369999999999997
2025-04-22 06:15:00+00:00,1,22.56
2025-04-22 06:35:00+00:00,1,21.31
2025-04-22 06:35:00+00:00,1,21.25
2025-04-22 06:40:00+00:00,1,21.81
2025-04-22 07:10:00+00:00,1,22.89333333333333
2025-04-22 07:15:00+00:00,1,23.06
2025-04-22 07:35:00+00:00,1,22.12
2025-04-22 08:10:00+00:00,1,23.099999999999998
2025-04-22 08:10:00+00:00,1,22.185
2025-04-22 08:15:00+00:00,1,23.12
2025-04-22 08:15:00+00:00,1,22.06
2025-04-22 08:20:00+00:00,1,21.56
2025-04-22 09:10:00+00:00,0,23.159999999999997
2025-04-22 09:15:00+00:00,0,22.03
2025-04-22 09:20:00+00:00,1,22.5
2025-04-22 09:40:00+00:00,1,22.81
2025-04-22 10:05:00+00:00,1,23.179999999999996
2025-04-22 10:10:00+00:00,1,23.22666666666667
2025-04-22 10:15:00+00:00,1,23.25
2025-04-22 10:15:00+00:00,1,22.625
2025-04-22 10:20:00+00:00,1,22.75
2025-04-22 11:10:00+00:00,1,23.330000000000002
2025-04-22 11:15:00+00:00,1,22.53
2025-04-22 11:20:00+00:00,1,22.31
2025-04-22 11:35:00+00:00,1,23.31
2025-04-22 12:15:00+00:00,0,22.369999999999997
2025-04-22 12:30:00+00:00,1,22.43
2025-04-22 13:10:00+00:00,0,23.179999999999996
2025-04-22 13:15:00+00:00,0,22.06
2025-04-23 03:15:00+00:00,0,18.31
2025-04-23 04:15:00+00:00,0,18.25
2025-04-23 05:15:00+00:00,1,18.31
